Ds,x,g_x
0.27,-2.775,0.1102229310079251
0.27,-2.75,0.11030459113327246
0.27,-2.725,0.11039046021852257
0.27,-2.7,0.11048075636606876
0.27,-2.675,0.11057570909884125
0.27,-2.65,0.11067555997022593
0.27,-2.625,0.1107805632077085
0.27,-2.6,0.11089098639221313
0.27,-2.575,0.11100711117522924
0.27,-2.55,0.11112923403595026
0.27,-2.525,0.11125766708078987
0.27,-2.5,0.1113927388877891
0.27,-2.475,0.1115347953985904
0.27,-2.45,0.11168420086082062
0.27,-2.425,0.11184133882391106
0.27,-2.4,0.11200661319157186
0.27,-2.375,0.1121804493343467
0.27,-2.35,0.11236329526589174
0.27,-2.325,0.11255562288685639
0.27,-2.3,0.11275792930049106
0.27,-2.275,0.11297073820437056
0.27,-2.25,0.11319460136290282
0.27,-2.225,0.11343010016558563
0.27,-2.2,0.11367784727629243
0.27,-2.175,0.1139384883791957
0.27,-2.15,0.11421270402728882
0.27,-2.125,0.11450121159983616
0.27,-2.1,0.11480476737546587
0.27,-2.075,0.11512416872802918
0.27,-2.05,0.11546025645276914
0.27,-2.025,0.11581391723078867
0.27,-2.0,0.11618608624025666
0.27,-1.9749999999999999,0.1165777499232686
0.27,-1.95,0.1169899489177565
0.27,-1.925,0.11742378116433277
0.27,-1.9,0.11788040519844817
0.27,-1.875,0.1183610436387349
0.27,-1.8499999999999999,0.11886698688288823
0.27,-1.825,0.1193995970229071
0.27,-1.7999999999999998,0.11996031199195072
0.27,-1.775,0.12055064995546444
0.27,-1.75,0.12117221395956909
0.27,-1.7249999999999999,0.12182669684997176
0.27,-1.7,0.12251588647482192
0.27,-1.6749999999999998,0.12324167118497958
0.27,-1.65,0.12400604564504467
0.27,-1.625,0.12481111696818871
0.27,-1.5999999999999999,0.1256591111872791
0.27,-1.575,0.12655238007394753
0.27,-1.5499999999999998,0.12749340831606226
0.27,-1.525,0.1284848210624509
0.27,-1.5,0.12952939184160436
0.27,-1.4749999999999999,0.13063005085837856
0.27,-1.45,0.13178989366929417
0.27,-1.4249999999999998,0.13301219023278962
0.27,-1.4,0.13430039432557062
0.27,-1.375,0.13565815330986886
0.27,-1.3499999999999999,0.13708931822878706
0.27,-1.325,0.1385979541977822
0.27,-1.2999999999999998,0.14018835104950134
0.27,-1.275,0.1418650341763985
0.27,-1.25,0.14363277550057738
0.27,-1.2249999999999999,0.14549660448284257
0.27,-1.2,0.1474618190627245
0.27,-1.1749999999999998,0.14953399639797085
0.27,-1.15,0.15171900324538132
0.27,-1.125,0.15402300579462186
0.27,-1.0999999999999999,0.15645247873253082
0.27,-1.075,0.15901421327721893
0.27,-1.0499999999999998,0.16171532387882542
0.27,-1.025,0.16456325323708682
0.27,-1.0,0.16756577523500626
0.27,-0.9750000000000001,0.1707309953331602
0.27,-0.9499999999999997,0.1740673479110727
0.27,-0.9249999999999998,0.17758358998144355
0.27,-0.8999999999999999,0.18128879064102038
0.27,-0.875,0.18519231556019547
0.27,-0.8500000000000001,0.1893038057541273
0.27,-0.8249999999999997,0.19363314982410124
0.27,-0.7999999999999998,0.1981904488123712
0.27,-0.7749999999999999,0.2029859727810415
0.27,-0.75,0.20803010821058202
0.27,-0.7250000000000001,0.21333329532204223
0.27,-0.6999999999999997,0.21890595446536537
0.27,-0.6749999999999998,0.2247584007914389
0.27,-0.6499999999999999,0.2309007465450749
0.27,-0.625,0.2373427904874825
0.27,-0.5999999999999996,0.2440938941871011
0.27,-0.5749999999999997,0.25116284521305815
0.27,-0.5499999999999998,0.25855770763049774
0.27,-0.5249999999999999,0.26628566063352255
0.27,-0.5,0.2743528266579874
0.27,-0.47499999999999964,0.28276409088682064
0.27,-0.44999999999999973,0.2915229146834513
0.27,-0.4249999999999998,0.3006311461464871
0.27,-0.3999999999999999,0.31008883164636764
0.27,-0.375,0.3198940328507067
0.27,-0.34999999999999964,0.33004265433126645
0.27,-0.32499999999999973,0.34052828732852175
0.27,-0.2999999999999998,0.35134207558281366
0.27,-0.2749999999999999,0.3624726092769748
0.27,-0.25,0.3739058530302117
0.27,-0.22499999999999964,0.38562511350067324
0.27,-0.19999999999999973,0.39761105147049397
0.27,-0.17499999999999982,0.40984174229471093
0.27,-0.1499999999999999,0.4222927873071326
0.27,-0.125,0.4349374772274657
0.27,-0.09999999999999964,0.44774700686335933
0.27,-0.07499999999999973,0.46069073852854175
0.27,-0.04999999999999982,0.47373650970115555
0.27,-0.02499999999999991,0.4868509786328616
0.27,0.0,0.5
0.27,0.025000000000000355,0.5131490213671387
0.27,0.050000000000000266,0.5262634902988447
0.27,0.07500000000000018,0.5393092614714585
0.27,0.10000000000000009,0.5522529931366409
0.27,0.125,0.5650625227725343
0.27,0.15000000000000036,0.5777072126928676
0.27,0.17500000000000027,0.5901582577052893
0.27,0.20000000000000018,0.6023889485295062
0.27,0.2250000000000001,0.6143748864993269
0.27,0.25,0.6260941469697883
0.27,0.27500000000000036,0.6375273907230254
0.27,0.30000000000000027,0.6486579244171866
0.27,0.3250000000000002,0.6594717126714784
0.27,0.3500000000000001,0.6699573456687337
0.27,0.375,0.6801059671492933
0.27,0.40000000000000036,0.6899111683536325
0.27,0.42500000000000027,0.6993688538535131
0.27,0.4500000000000002,0.7084770853165487
0.27,0.4750000000000001,0.7172359091131795
0.27,0.5,0.7256471733420126
0.27,0.5250000000000004,0.7337143393664776
0.27,0.5500000000000003,0.7414422923695024
0.27,0.5750000000000002,0.748837154786942
0.27,0.6000000000000001,0.7559061058128991
0.27,0.625,0.7626572095125175
0.27,0.6500000000000004,0.7690992534549252
0.27,0.6750000000000003,0.7752415992085611
0.27,0.7000000000000002,0.7810940455346347
0.27,0.7250000000000001,0.7866667046779577
0.27,0.75,0.7919698917894179
0.27,0.7750000000000004,0.7970140272189586
0.27,0.8000000000000003,0.801809551187629
0.27,0.8250000000000002,0.8063668501758988
0.27,0.8500000000000001,0.8106961942458726
0.27,0.875,0.8148076844398046
0.27,0.9000000000000004,0.8187112093589797
0.27,0.9250000000000003,0.8224164100185565
0.27,0.9500000000000002,0.8259326520889274
0.27,0.9750000000000001,0.8292690046668397
0.27,1.0,0.8324342247649937
0.27,1.0250000000000004,0.8354367467629132
0.27,1.0499999999999998,0.8382846761211745
0.27,1.0750000000000002,0.8409857867227811
0.27,1.1000000000000005,0.8435475212674692
0.27,1.125,0.8459769942053782
0.27,1.1500000000000004,0.8482809967546187
0.27,1.1749999999999998,0.8504660036020292
0.27,1.2000000000000002,0.8525381809372755
0.27,1.2250000000000005,0.8545033955171576
0.27,1.25,0.8563672244994226
0.27,1.2750000000000004,0.8581349658236015
0.27,1.2999999999999998,0.8598116489504986
0.27,1.3250000000000002,0.8614020458022179
0.27,1.3500000000000005,0.8629106817712129
0.27,1.375,0.8643418466901313
0.27,1.4000000000000004,0.8656996056744294
0.27,1.4249999999999998,0.8669878097672103
0.27,1.4500000000000002,0.8682101063307058
0.27,1.4750000000000005,0.8693699491416216
0.27,1.5,0.8704706081583956
0.27,1.5250000000000004,0.8715151789375492
0.27,1.5499999999999998,0.8725065916839378
0.27,1.5750000000000002,0.8734476199260525
0.27,1.6000000000000005,0.874340888812721
0.27,1.625,0.8751888830318114
0.27,1.6500000000000004,0.8759939543549553
0.27,1.6749999999999998,0.8767583288150205
0.27,1.7000000000000002,0.8774841135251781
0.27,1.7250000000000005,0.8781733031500282
0.27,1.75,0.8788277860404309
0.27,1.7750000000000004,0.8794493500445355
0.27,1.8000000000000007,0.8800396880080494
0.27,1.8250000000000002,0.880600402977093
0.27,1.8500000000000005,0.8811330131171118
0.27,1.875,0.881638956361265
0.27,1.9000000000000004,0.8821195948015518
0.27,1.9250000000000007,0.8825762188356672
0.27,1.9500000000000002,0.8830100510822435
0.27,1.9750000000000005,0.8834222500767315
0.27,2.0,0.8838139137597434
0.27,2.0250000000000004,0.8841860827692113
0.27,2.0500000000000007,0.8845397435472309
0.27,2.075,0.8848758312719709
0.27,2.1000000000000005,0.885195232624534
0.27,2.125,0.8854987884001638
0.27,2.1500000000000004,0.8857872959727111
0.27,2.1750000000000007,0.8860615116208043
0.27,2.2,0.8863221527237076
0.27,2.2250000000000005,0.8865698998344145
0.27,2.25,0.8868053986370973
0.27,2.2750000000000004,0.8870292617956295
0.27,2.3000000000000007,0.8872420706995091
0.27,2.325,0.8874443771131436
0.27,2.3500000000000005,0.8876367047341082
0.27,2.375,0.8878195506656533
0.27,2.4000000000000004,0.8879933868084281
0.27,2.4250000000000007,0.8881586611760889
0.27,2.45,0.8883157991391794
0.27,2.4750000000000005,0.8884652046014097
0.27,2.5,0.8886072611122109
0.27,2.5250000000000004,0.8887423329192102
0.27,2.5500000000000007,0.8888707659640497
0.27,2.575,0.8889928888247708
0.27,2.6000000000000005,0.8891090136077867
0.27,2.625,0.8892194367922914
0.27,2.6500000000000004,0.8893244400297741
0.27,2.6750000000000007,0.8894242909011588
0.27,2.7,0.8895192436339313
0.27,2.7250000000000005,0.8896095397814775
0.27,2.75,0.8896954088667275
0.27,2.7750000000000004,0.889777068992075
0.27,2.8000000000000007,0.889854727417423
0.27,2.825,0.8899285811081062
0.27,2.8500000000000005,0.8899988172543293
0.27,2.875,0.89006561376367
0.27,2.9000000000000004,0.8901291397281084
0.27,2.9250000000000007,0.8901895558669554
0.27,2.95,0.8902470149469746
0.27,2.9750000000000005,0.8903016621809235
0.27,3.0,0.8903536356056645
0.16,-3.0,2.984470516714801e-08
0.16,-2.975,2.9976420716189854e-08
0.16,-2.95,3.011548004639052e-08
0.16,-2.925,3.0262324468739854e-08
0.16,-2.9,3.041742517959247e-08
0.16,-2.875,3.058128563112849e-08
0.16,-2.85,3.0754444124233536e-08
0.16,-2.825,3.0937476648011195e-08
0.16,-2.8,3.11309999931239e-08
0.16,-2.775,3.1335675169540794e-08
0.16,-2.75,3.1552211163122215e-08
0.16,-2.725,3.178136906985843e-08
0.16,-2.7,3.202396665159292e-08
0.16,-2.675,3.2280883362777067e-08
0.16,-2.65,3.255306590436229e-08
0.16,-2.625,3.2841534368441545e-08
0.16,-2.6,3.314738904587768e-08
0.16,-2.575,3.347181797907399e-08
0.16,-2.55,3.3816105353467154e-08
0.16,-2.525,3.418164083450211e-08
0.16,-2.5,3.456992997208993e-08
0.16,-2.475,3.498260581218639e-08
0.16,-2.45,3.542144187559508e-08
0.16,-2.425,3.5888366687876675e-08
0.16,-2.4,3.638548007192816e-08
0.16,-2.375,3.691507144708691e-08
0.16,-2.35,3.747964041635102e-08
0.16,-2.325,3.808191996749317e-08
0.16,-2.3,3.872490266569744e-08
0.16,-2.275,3.941187027630731e-08
0.16,-2.25,4.01464273281034e-08
0.16,-2.225,4.093253921234287e-08
0.16,-2.2,4.1774575513159296e-08
0.16,-2.175,4.2677359383957836e-08
0.16,-2.15,4.364622392594713e-08
0.16,-2.125,4.468707669355726e-08
0.16,-2.1,4.5806473652867686e-08
0.16,-2.075,4.7011704160276933e-08
0.16,-2.05,4.831088881803617e-08
0.16,-2.025,4.971309241148804e-08
0.16,-2.0,5.1228454552963575e-08
0.16,-1.9749999999999999,5.286834116546323e-08
0.16,-1.95,5.4645520555613887e-08
0.16,-1.925,5.657436857505403e-08
0.16,-1.9,5.8671108283745235e-08
0.16,-1.875,6.095409064715428e-08
0.16,-1.8499999999999999,6.344412417134513e-08
0.16,-1.825,6.6164863068401e-08
0.16,-1.7999999999999998,6.914326562849234e-08
0.16,-1.775,7.241013705508343e-08
0.16,-1.75,7.60007742246013e-08
0.16,-1.7249999999999999,7.99557338256368e-08
0.16,-1.7,8.432175032621186e-08
0.16,-1.6749999999999998,8.915283648231057e-08
0.16,-1.65,9.451160698771024e-08
0.16,-1.625,1.0047087582938328e-07
0.16,-1.5999999999999999,1.0711559054711915e-07
0.16,-1.575,1.145451826752509e-07
0.16,-1.5499999999999998,1.228764341847037e-07
0.16,-1.525,1.3224698608355256e-07
0.16,-1.5,1.4281964924361597e-07
0.16,-1.4749999999999999,1.5478772134872817e-07
0.16,-1.45,1.683815707388479e-07
0.16,-1.4249999999999998,1.8387682204470371e-07
0.16,-1.4,2.016045755041344e-07
0.16,-1.375,2.2196421932871998e-07
0.16,-1.3499999999999999,2.454395627576954e-07
0.16,-1.325,2.7261924053426975e-07
0.16,-1.2999999999999998,3.0422263666824487e-07
0.16,-1.275,3.4113297288781543e-07
0.16,-1.25,3.8443974154027883e-07
0.16,-1.2249999999999999,4.3549338435467576e-07
0.16,-1.2,4.959760977436733e-07
0.16,-1.1749999999999998,5.67993980601246e-07
0.16,-1.15,6.54197570214542e-07
0.16,-1.125,7.579403314409128e-07
0.16,-1.0999999999999999,8.834881512177493e-07
0.16,-1.075,1.0362977406270549e-06
0.16,-1.0499999999999998,1.223388627512934e-06
0.16,-1.025,1.4538429512262194e-06
0.16,-1.0,1.7394807300819718e-06
0.16,-0.9750000000000001,2.0957773813548576e-06
0.16,-0.9499999999999997,2.543117546050517e-06
0.16,-0.9249999999999998,3.1085183956960878e-06
0.16,-0.8999999999999999,3.828012018282492e-06
0.16,-0.875,4.749958260731601e-06
0.16,-0.8500000000000001,5.939678553826131e-06
0.16,-0.8249999999999997,7.4859757206581065e-06
0.16,-0.7999999999999998,9.510361546500295e-06
0.16,-0.7749999999999999,1.2180193659237608e-05
0.16,-0.75,1.5727487673638455e-05
0.16,-0.7250000000000001,2.047601332319146e-05
0.16,-0.6999999999999997,2.6880547510119e-05
0.16,-0.6749999999999998,3.558406197920406e-05
0.16,-0.6499999999999999,4.750150535368857e-05
0.16,-0.625,6.394321731334934e-05
0.16,-0.5999999999999996,8.67976878589741e-05
0.16,-0.5749999999999997,0.0001188035861968617
0.16,-0.5499999999999998,0.0001639566508101959
0.16,-0.5249999999999999,0.00022812112611962792
0.16,-0.5,0.0003199525457813608
0.16,-0.47499999999999964,0.0004522958761403803
0.16,-0.44999999999999973,0.0006443111801539426
0.16,-0.4249999999999998,0.0009247144428733032
0.16,-0.3999999999999999,0.0013367283789593358
0.16,-0.375,0.0019456519725160213
0.16,-0.34999999999999964,0.002850425760668849
0.16,-0.32499999999999973,0.0042012498329920345
0.16,-0.2999999999999998,0.006226253191042181
0.16,-0.2749999999999999,0.009271403761246747
0.16,-0.25,0.013859065352400992
0.16,-0.22499999999999964,0.02077107152414598
0.16,-0.19999999999999973,0.031159831784371126
0.16,-0.17499999999999982,0.04668118433698038
0.16,-0.1499999999999999,0.06961681193503823
0.16,-0.125,0.10290042872362354
0.16,-0.09999999999999964,0.14987830504416227
0.16,-0.07499999999999973,0.21356654744509918
0.16,-0.04999999999999982,0.2952660052366152
0.16,-0.02499999999999991,0.3928749005597488
0.16,0.0,0.5
0.16,0.025000000000000355,0.607125099440253
0.16,0.050000000000000266,0.7047339947633864
0.16,0.07500000000000018,0.7864334525549023
0.16,0.10000000000000009,0.8501216949558387
0.16,0.125,0.8970995712763765
0.16,0.15000000000000036,0.9303831880649622
0.16,0.17500000000000027,0.9533188156630199
0.16,0.20000000000000018,0.9688401682156291
0.16,0.2250000000000001,0.9792289284758541
0.16,0.25,0.9861409346475991
0.16,0.27500000000000036,0.9907285962387534
0.16,0.30000000000000027,0.9937737468089579
0.16,0.3250000000000002,0.9957987501670079
0.16,0.3500000000000001,0.9971495742393311
0.16,0.375,0.998054348027484
0.16,0.40000000000000036,0.9986632716210405
0.16,0.42500000000000027,0.9990752855571267
0.16,0.4500000000000002,0.9993556888198462
0.16,0.4750000000000001,0.9995477041238596
0.16,0.5,0.9996800474542187
0.16,0.5250000000000004,0.9997718788738804
0.16,0.5500000000000003,0.9998360433491897
0.16,0.5750000000000002,0.9998811964138031
0.16,0.6000000000000001,0.9999132023121411
0.16,0.625,0.9999360567826867
0.16,0.6500000000000004,0.9999524984946463
0.16,0.6750000000000003,0.9999644159380209
0.16,0.7000000000000002,0.9999731194524898
0.16,0.7250000000000001,0.9999795239866769
0.16,0.75,0.9999842725123264
0.16,0.7750000000000004,0.9999878198063408
0.16,0.8000000000000003,0.9999904896384535
0.16,0.8250000000000002,0.9999925140242794
0.16,0.8500000000000001,0.9999940603214461
0.16,0.875,0.9999952500417393
0.16,0.9000000000000004,0.9999961719879816
0.16,0.9250000000000003,0.9999968914816044
0.16,0.9500000000000002,0.9999974568824539
0.16,0.9750000000000001,0.9999979042226186
0.16,1.0,0.9999982605192699
0.16,1.0250000000000004,0.9999985461570489
0.16,1.0499999999999998,0.9999987766113726
0.16,1.0750000000000002,0.9999989637022594
0.16,1.1000000000000005,0.9999991165118488
0.16,1.125,0.9999992420596686
0.16,1.1500000000000004,0.9999993458024298
0.16,1.1749999999999998,0.9999994320060195
0.16,1.2000000000000002,0.9999995040239023
0.16,1.2250000000000005,0.9999995645066155
0.16,1.25,0.9999996155602585
0.16,1.2750000000000004,0.999999658867027
0.16,1.2999999999999998,0.9999996957773634
0.16,1.3250000000000002,0.9999997273807594
0.16,1.3500000000000005,0.9999997545604372
0.16,1.375,0.9999997780357808
0.16,1.4000000000000004,0.9999997983954245
0.16,1.4249999999999998,0.9999998161231779
0.16,1.4500000000000002,0.9999998316184292
0.16,1.4750000000000005,0.9999998452122787
0.16,1.5,0.9999998571803508
0.16,1.5250000000000004,0.999999867753014
0.16,1.5499999999999998,0.9999998771235659
0.16,1.5750000000000002,0.9999998854548173
0.16,1.6000000000000005,0.9999998928844095
0.16,1.625,0.9999998995291243
0.16,1.6500000000000004,0.999999905488393
0.16,1.6749999999999998,0.9999999108471636
0.16,1.7000000000000002,0.9999999156782498
0.16,1.7250000000000005,0.9999999200442662
0.16,1.75,0.9999999239992259
0.16,1.7750000000000004,0.9999999275898629
0.16,1.8000000000000007,0.9999999308567343
0.16,1.8250000000000002,0.999999933835137
0.16,1.8500000000000005,0.9999999365558758
0.16,1.875,0.9999999390459092
0.16,1.9000000000000004,0.9999999413288917
0.16,1.9250000000000007,0.9999999434256314
0.16,1.9500000000000002,0.9999999453544796
0.16,1.9750000000000005,0.9999999471316589
0.16,2.0,0.9999999487715454
0.16,2.0250000000000004,0.9999999502869075
0.16,2.0500000000000007,0.9999999516891113
0.16,2.075,0.9999999529882959
0.16,2.1000000000000005,0.9999999541935264
0.16,2.125,0.9999999553129233
0.16,2.1500000000000004,0.9999999563537761
0.16,2.1750000000000007,0.9999999573226406
0.16,2.2,0.9999999582254244
0.16,2.2250000000000005,0.9999999590674608
0.16,2.25,0.9999999598535728
0.16,2.2750000000000004,0.9999999605881298
0.16,2.3000000000000007,0.9999999612750974
0.16,2.325,0.99999996191808
0.16,2.3500000000000005,0.9999999625203596
0.16,2.375,0.9999999630849286
0.16,2.4000000000000004,0.99999996361452
0.16,2.4250000000000007,0.9999999641116333
0.16,2.45,0.9999999645785581
0.16,2.4750000000000005,0.9999999650173942
0.16,2.5,0.9999999654300701
0.16,2.5250000000000004,0.9999999658183593
0.16,2.5500000000000007,0.9999999661838945
0.16,2.575,0.999999966528182
0.16,2.6000000000000005,0.9999999668526109
0.16,2.625,0.9999999671584656
0.16,2.6500000000000004,0.9999999674469342
0.16,2.6750000000000007,0.9999999677191166
0.16,2.7,0.9999999679760333
0.16,2.7250000000000005,0.999999968218631
0.16,2.75,0.9999999684477888
0.16,2.7750000000000004,0.999999968664325
0.16,2.8000000000000007,0.9999999688690001
0.16,2.825,0.9999999690625233
0.16,2.8500000000000005,0.999999969245556
0.16,2.875,0.9999999694187143
0.16,2.9000000000000004,0.9999999695825748
0.16,2.9250000000000007,0.9999999697376756
0.16,2.95,0.9999999698845199
0.16,2.9750000000000005,0.9999999700235793
0.16,3.0,0.9999999701552948
